event_file,fraction_of_yes,pred,ChannelLocation
Bonobo02494_1_142033,0.875,0.62080705,frontal
Bonobo02494_1_171862,0.875,0.6629131,frontal
Bonobo02494_1_193836,0.875,0.8901179,frontal
Bonobo02494_1_219163,0.875,0.8291382,frontal
Bonobo02494_1_266154,0.875,0.7469591,frontal
Bonobo02494_1_304227,1.0,0.85709286,frontal
Bonobo02494_1_60791,0.875,0.83530974,frontal
Bonobo02494_1_85002,1.0,0.8836576,frontal
Bonobo02494_1_85439,1.0,0.8826882,frontal
Bonobo02494_1_86382,1.0,0.841571,frontal
Bonobo02494_2_12981,0.875,0.83661115,frontal
Bonobo02494_2_22031,1.0,0.8936475,frontal
Bonobo02512_1_206947,0.875,0.46871036,frontal
Bonobo02512_1_231014,1.0,0.8932226,frontal
Bonobo02512_1_277206,0.875,0.8235189,frontal
Bonobo02512_1_49686,1.0,0.54370767,frontal
Bonobo02514_3_101606,1.0,0.5786862,frontal
Bonobo02514_3_117837,1.0,0.733215,frontal
Bonobo02514_3_62751,0.875,0.686215,frontal
Bonobo02526_1_103011,0.875,0.66542953,frontal
Bonobo02526_1_103011,0.875,0.66542953,frontal
Bonobo02526_1_109087,0.75,0.4558266,frontal
Bonobo02526_1_109087,0.75,0.4558266,frontal
Bonobo02538_0_129303,1.0,0.60677445,frontal
Bonobo02555_0_130705,1.0,0.6078356,frontal
Bonobo02555_0_130705,1.0,0.6078356,frontal
Bonobo02555_0_143913,0.75,0.66869646,frontal
Bonobo02555_0_143913,0.75,0.66869646,frontal
Bonobo02572_0_202094,0.875,0.3762572,frontal
Bonobo02572_0_249589,0.875,0.22567129,frontal
Bonobo02618_0_371317,0.625,0.5213989,frontal
Bonobo02618_0_407200,0.75,0.42243075,frontal
Bonobo02618_0_407972,0.875,0.5167808,frontal
Bonobo02662_0_259629,0.875,0.6882292,frontal
Bonobo02662_0_270529,0.875,0.818936,frontal
Bonobo02662_0_279765,0.875,0.42425203,frontal
Bonobo02662_0_297613,0.875,0.82802945,frontal
Bonobo02662_0_316745,0.875,0.71577525,frontal
Bonobo02662_0_338837,0.875,0.7530083,frontal
Bonobo02735_0_2614,0.7777777777777778,0.40312886,frontal
Bonobo02735_0_3315,0.9166666666666666,0.39496648,frontal
Bonobo02735_0_3331,1.0,0.4113801,frontal
Bonobo02743_0_1350,0.9166666666666666,0.8265894,frontal
Bonobo02743_0_1778,0.9166666666666666,0.63249856,frontal
Bonobo02771_1_41622,0.875,0.65415627,frontal
Bonobo02771_1_7493,0.875,0.65832525,frontal
Bonobo02775_0_247162,0.875,0.8728338,frontal
Bonobo02775_0_258802,0.875,0.88502157,frontal
Bonobo02810_0_102340,0.875,0.38530824,frontal
Bonobo02810_0_104060,0.875,0.46016684,frontal
Bonobo02810_0_104928,0.875,0.61780673,frontal
Bonobo02810_0_108676,0.875,0.37453333,frontal
Bonobo02810_0_117298,0.875,0.458858,frontal
Bonobo02810_0_11978,0.875,0.58681077,frontal
Bonobo02810_0_121919,0.875,0.4948417,frontal
Bonobo02810_0_122400,0.875,0.6291713,frontal
Bonobo02810_0_124730,0.875,0.43833208,frontal
Bonobo02810_0_124970,0.875,0.52015746,frontal
Bonobo02810_0_125778,0.875,0.4525416,frontal
Bonobo02810_0_126605,0.875,0.45825034,frontal
Bonobo02810_0_127432,0.875,0.4238086,frontal
Bonobo02810_0_127906,0.875,0.454915,frontal
Bonobo02810_0_128266,0.875,0.4187379,frontal
Bonobo02810_0_128747,0.875,0.40338418,frontal
Bonobo02810_0_129461,0.875,0.5315891,frontal
Bonobo02810_0_133076,0.875,0.45714855,frontal
Bonobo02810_0_133660,0.875,0.53648394,frontal
Bonobo02810_0_1360,0.875,0.485657,frontal
Bonobo02810_0_142979,1.0,0.39259586,frontal
Bonobo02810_0_144284,0.875,0.42456,frontal
Bonobo02810_0_147290,0.875,0.4158128,frontal
Bonobo02810_0_1514,0.875,0.43655655,frontal
Bonobo02810_0_154606,0.875,0.5862627,frontal
Bonobo02810_0_156574,0.875,0.40033147,frontal
Bonobo02810_0_158292,0.875,0.54904306,frontal
Bonobo02810_0_158652,0.875,0.43880826,frontal
Bonobo02810_0_160959,0.875,0.4323512,frontal
Bonobo02810_0_161163,0.875,0.46422732,frontal
Bonobo02810_0_167091,0.875,0.45002064,frontal
Bonobo02810_0_174094,0.875,0.5362681,frontal
Bonobo02810_0_18358,0.875,0.45974094,frontal
Bonobo02810_0_19201,0.875,0.42282304,frontal
Bonobo02810_0_194690,0.875,0.3937878,frontal
Bonobo02810_0_199731,0.875,0.5214289,frontal
Bonobo02810_0_20081,0.875,0.39606652,frontal
Bonobo02810_0_204464,0.875,0.40468803,frontal
Bonobo02810_0_2498,0.875,0.43678215,frontal
Bonobo02810_0_3912,0.875,0.5965906,frontal
Bonobo02810_0_39741,0.875,0.6057655,frontal
Bonobo02810_0_47950,0.875,0.3664572,frontal
Bonobo02810_0_6240,0.875,0.39669803,frontal
Bonobo02810_0_70900,0.875,0.37107217,frontal
Bonobo02810_0_72424,0.875,0.38977233,frontal
Bonobo02810_0_73805,0.875,0.40159377,frontal
Bonobo02810_0_7655,0.875,0.37493834,frontal
Bonobo02810_0_78913,0.875,0.38444304,frontal
Bonobo02810_0_79585,0.875,0.57859546,frontal
Bonobo02810_0_80875,0.875,0.40595537,frontal
Bonobo02810_0_8908,0.875,0.39187992,frontal
Bonobo02810_0_91251,1.0,0.44373858,frontal
Bonobo02810_0_91697,0.875,0.45352367,frontal
Bonobo02810_0_92785,0.875,0.46719044,frontal
Bonobo02810_0_93853,0.875,0.4194656,frontal
Bonobo02810_0_9597,0.875,0.38844594,frontal
Bonobo02810_0_97596,0.875,0.5006363,frontal
Bonobo02810_0_98189,0.875,0.4403699,frontal
Bonobo02810_0_99501,0.875,0.5044622,frontal
Bonobo02810_0_99733,0.875,0.52406377,frontal
Bonobo02828_0_91065,0.625,0.67594105,frontal
Bonobo02846_0_105918,1.0,0.8363508,frontal
Bonobo02846_0_115831,1.0,0.63430774,frontal
Bonobo02846_0_246411,1.0,0.7618028,frontal
Bonobo02846_0_271707,1.0,0.7272771,frontal
Bonobo02846_0_278820,1.0,0.8128375,frontal
Bonobo02846_0_293579,1.0,0.7696184,frontal
Bonobo02846_0_70114,1.0,0.75957924,frontal
Bonobo02846_0_73371,0.875,0.63644814,frontal
Bonobo02846_0_91321,1.0,0.6175607,frontal
Bonobo02846_0_9397,1.0,0.67789155,frontal
Bonobo02846_0_9397,1.0,0.67789155,frontal
Bonobo02846_0_9682,1.0,0.6508302,frontal
Bonobo02846_0_9682,1.0,0.6508302,frontal
Bonobo02880_0_1130,0.875,0.7159487,frontal
Bonobo02880_0_131393,0.875,0.77255005,frontal
Bonobo02880_0_164187,0.875,0.7629011,frontal
Bonobo02880_0_172206,0.875,0.7203755,frontal
Bonobo02880_0_173862,0.875,0.6807369,frontal
Bonobo02880_0_176918,1.0,0.6040892,frontal
Bonobo02880_0_182704,1.0,0.09820717,frontal
Bonobo02880_0_183955,1.0,0.31470078,frontal
Bonobo02880_0_199457,0.875,0.598318,frontal
Bonobo02880_0_200786,0.875,0.57633436,frontal
Bonobo02880_0_204352,0.875,0.74897176,frontal
Bonobo02880_0_206118,0.875,0.79374623,frontal
Bonobo02880_0_210800,0.875,0.35744756,frontal
Bonobo02880_0_211513,0.875,0.5816298,frontal
Bonobo02880_0_215190,0.875,0.83880895,frontal
Bonobo02880_0_217625,1.0,0.7466539,frontal
Bonobo02880_0_229985,0.875,0.4147302,frontal
Bonobo02880_0_231859,0.875,0.60298556,frontal
Bonobo02880_0_234370,0.875,0.4532352,frontal
Bonobo02880_0_235485,0.875,0.7518149,frontal
Bonobo02880_0_236486,0.875,0.6233477,frontal
Bonobo02880_0_237885,0.875,0.5923849,frontal
Bonobo02880_0_248215,0.875,0.6481894,frontal
Bonobo02880_0_250763,0.875,0.7301864,frontal
Bonobo02880_0_257624,0.875,0.66054654,frontal
Bonobo02880_0_258033,0.875,0.8029854,frontal
Bonobo02880_0_263152,0.875,0.70069885,frontal
Bonobo02880_0_266285,0.875,0.66314596,frontal
Bonobo02880_0_80699,0.875,0.672054,frontal
Bonobo02880_0_91251,0.875,0.7650492,frontal
Bonobo02880_0_93171,1.0,0.69755125,frontal
Bonobo02880_1_100818,0.875,0.5762304,frontal
Bonobo02880_1_103181,0.875,0.6033289,frontal
Bonobo02880_1_120256,0.875,0.68657506,frontal
Bonobo02880_1_136592,0.875,0.6765992,frontal
Bonobo02880_1_139398,0.875,0.78010017,frontal
Bonobo02880_1_164896,0.875,0.6252841,frontal
Bonobo02880_1_171532,0.875,0.67689574,frontal
Bonobo02880_1_275341,0.875,0.622356,frontal
Bonobo02880_1_40559,0.875,0.6694585,frontal
Bonobo02880_1_53436,0.875,0.6770915,frontal
Bonobo02880_1_57536,0.875,0.67177796,frontal
Bonobo02880_1_69225,0.875,0.5959465,frontal
Bonobo02880_1_83849,0.875,0.51693976,frontal
Bonobo02880_1_84298,0.875,0.7067476,frontal
Bonobo02885_0_148957,0.875,0.3540999,frontal
Bonobo02885_0_215752,1.0,0.7812103,frontal
Bonobo02900_0_226943,1.0,0.58474356,frontal
Bonobo02900_0_231826,0.875,0.32133976,frontal
Bonobo02900_0_232220,0.75,0.45186856,frontal
Bonobo02900_0_232719,1.0,0.44507867,frontal
Bonobo02900_0_240023,1.0,0.3072893,frontal
Bonobo02900_0_240132,1.0,0.27349895,frontal
Bonobo02900_0_240132,1.0,0.27349895,frontal
Bonobo02900_0_243339,0.875,0.37029016,frontal
Bonobo02900_0_271577,1.0,0.4396935,frontal
Bonobo02900_1_251480,1.0,0.64627606,frontal
Bonobo02900_1_266668,1.0,0.3272331,frontal
Bonobo02900_1_289259,0.75,0.6562945,frontal
Bonobo02966_1_107660,1.0,0.6732274,frontal
Bonobo02966_1_110011,0.875,0.31207296,frontal
Bonobo02966_1_114029,1.0,0.6424193,frontal
Bonobo02966_1_121258,1.0,0.7967772,frontal
Bonobo02966_1_132255,1.0,0.6324598,frontal
Bonobo02966_1_16916,1.0,0.120273516,frontal
Bonobo02966_1_172264,1.0,0.566997,frontal
Bonobo02966_1_182561,0.875,0.5563147,frontal
Bonobo02966_1_183722,1.0,0.77145386,frontal
Bonobo02966_1_184057,0.875,0.69778526,frontal
Bonobo02966_1_196510,1.0,0.7037719,frontal
Bonobo02966_1_210467,1.0,0.8897545,frontal
Bonobo02966_1_211046,0.875,0.8323436,frontal
Bonobo02966_1_214274,0.875,0.73268986,frontal
Bonobo02966_1_219982,0.875,0.4247448,frontal
Bonobo02966_1_45921,1.0,0.61967045,frontal
Bonobo02966_1_5159,0.875,0.70043504,frontal
Bonobo02966_1_80666,0.875,0.7710646,frontal
Bonobo02966_1_8232,0.875,0.5362928,frontal
Bonobo02966_1_82891,0.875,0.36211175,frontal
Bonobo02966_1_92221,1.0,0.7588466,frontal
Bonobo02966_1_92309,0.875,0.5384228,frontal
Bonobo02966_2_15895,0.875,0.7438301,frontal
Bonobo02966_2_23234,0.875,0.83516234,frontal
Bonobo02966_2_25331,1.0,0.75410986,frontal
Bonobo02966_2_26657,1.0,0.5285533,frontal
Bonobo02966_2_33111,0.875,0.6837127,frontal
Bonobo02966_2_33803,0.875,0.79346365,frontal
Bonobo02966_2_36225,0.875,0.42621678,frontal
Bonobo02966_2_36225,0.875,0.42621678,frontal
Bonobo02966_2_38879,1.0,0.6883784,frontal
Bonobo02966_2_41127,0.875,0.76327854,frontal
Bonobo02966_2_45751,1.0,0.5897815,frontal
Bonobo02966_2_9247,1.0,0.76175076,frontal
Bonobo02989_0_1120,1.0,0.70260894,frontal
Bonobo02989_0_1120,1.0,0.70260894,frontal
Bonobo02989_0_169425,1.0,0.79594505,frontal
Bonobo02989_0_195979,1.0,0.826803,frontal
Bonobo02989_0_238131,1.0,0.7992587,frontal
Bonobo02989_0_27257,0.875,0.6011072,frontal
Bonobo02989_0_275226,1.0,0.56090736,frontal
Bonobo02989_0_279880,1.0,0.7760239,frontal
Bonobo02989_0_289473,0.75,0.58785486,frontal
Bonobo02989_0_388075,0.875,0.73982733,frontal
Bonobo02989_0_424460,0.875,0.78232396,frontal
Bonobo02989_0_460865,1.0,0.8274545,frontal
Bonobo02989_0_508455,1.0,0.74837667,frontal
Bonobo02989_0_510078,0.875,0.24999017,frontal
Bonobo02996_2_185962,0.875,0.7516092,frontal
Bonobo02996_2_208043,0.875,0.7837677,frontal
Bonobo02996_2_37185,0.875,0.80223095,frontal
Bonobo03003_1_110346,1.0,0.6974503,frontal
Bonobo03003_2_256486,0.875,0.6032769,frontal
Bonobo03003_2_280901,1.0,0.7222813,frontal
Bonobo03003_3_291449,0.875,0.8609752,frontal
Bonobo03049_1_6453,1.0,0.606315,frontal
Bonobo03049_1_83862,0.75,0.5326459,frontal
Bonobo03073_1_55292,0.625,0.7217841,frontal
Bonobo03074_0_3501,0.8888888888888888,0.684017,frontal
Bonobo03098_0_44671,0.875,0.77461576,frontal
Bonobo03098_0_53157,0.875,0.8311363,frontal
Bonobo03098_0_74608,0.875,0.83127576,frontal
Bonobo03098_0_81156,0.875,0.6011598,frontal
Bonobo03106_1_108404,0.875,0.53398025,frontal
Bonobo03106_1_111755,0.875,0.403191,frontal
Bonobo03106_1_222907,0.875,0.40846655,frontal
Bonobo03106_1_93234,0.875,0.37407354,frontal
Bonobo03106_1_98165,0.875,0.5473848,frontal
Bonobo03106_2_168224,1.0,0.81907994,frontal
Bonobo03106_2_186085,0.875,0.766599,frontal
Bonobo03127_0_158510,0.875,0.58879834,frontal
Bonobo03127_0_230839,0.875,0.70198727,frontal
Bonobo03127_0_251064,0.875,0.11761689,frontal
Bonobo03127_0_251133,0.875,0.008328817,frontal
Bonobo03128_2_98471,0.75,0.6007239,frontal
Bonobo03130_1_50119,0.875,0.85583824,frontal
Bonobo03131_0_108589,0.875,0.5563263,frontal
Bonobo03131_0_118168,0.875,0.2901849,frontal
Bonobo03131_0_13899,0.875,0.48438194,frontal
Bonobo03131_0_141837,0.75,0.5183403,frontal
Bonobo03131_0_165146,0.875,0.66062874,frontal
Bonobo03131_0_167131,0.75,0.75405097,frontal
Bonobo03131_0_170403,0.75,0.475399,frontal
Bonobo03131_0_17430,0.875,0.85378027,frontal
Bonobo03131_0_17430,0.875,0.85378027,frontal
Bonobo03131_0_22993,0.75,0.7932563,frontal
Bonobo03131_0_31129,0.875,0.30703896,frontal
Bonobo03131_0_35906,0.625,0.60760903,frontal
Bonobo03131_0_90071,0.875,0.6672596,frontal
Bonobo03135_0_161703,0.75,0.4739606,frontal
Bonobo03135_0_261646,1.0,0.6625629,frontal
Bonobo03153_1_235056,1.0,0.7468558,frontal
Bonobo03164_0_106182,0.875,0.7500501,frontal
Bonobo03164_0_106182,0.875,0.7500501,frontal
Bonobo03164_0_107277,0.875,0.8030901,frontal
Bonobo03164_0_107277,0.875,0.8030901,frontal
Bonobo03164_0_118357,1.0,0.62195224,frontal
Bonobo03164_0_119088,0.875,0.8217197,frontal
Bonobo03164_0_153781,0.75,0.678932,frontal
Bonobo03164_0_161829,0.875,0.7078889,frontal
Bonobo03164_0_40576,0.75,0.828353,frontal
Bonobo03164_0_53767,0.875,0.7720834,frontal
Bonobo03164_0_64159,1.0,0.6613108,frontal
Bonobo03164_0_66883,1.0,0.7255807,frontal
Bonobo03164_0_67687,1.0,0.7794149,frontal
Bonobo03164_0_70752,1.0,0.79171634,frontal
Bonobo03164_0_71192,0.875,0.7720843,frontal
Bonobo03164_0_95335,1.0,0.80373025,frontal
Bonobo03164_0_99699,0.875,0.7750317,frontal
Bonobo03164_1_102526,1.0,0.92932296,frontal
Bonobo03164_1_105075,1.0,0.87091076,frontal
Bonobo03164_1_117696,1.0,0.7998408,frontal
Bonobo03164_1_125565,0.875,0.8735783,frontal
Bonobo03164_1_128848,1.0,0.77643526,frontal
Bonobo03164_1_138694,0.875,0.5742718,frontal
Bonobo03164_1_138694,0.875,0.5742718,frontal
Bonobo03164_1_177217,1.0,0.5696342,frontal
Bonobo03164_1_188899,1.0,0.7495733,frontal
Bonobo03164_1_193859,1.0,0.6663019,frontal
Bonobo03164_1_193859,1.0,0.6663019,frontal
Bonobo03164_1_8040,0.875,0.5718724,frontal
Bonobo03164_1_97720,1.0,0.7913167,frontal
Bonobo03208_0_135371,1.0,0.79868805,frontal
Bonobo03208_0_139369,1.0,0.8243389,frontal
Bonobo03208_0_180478,1.0,0.91172683,frontal
Bonobo03208_0_187935,1.0,0.74648947,frontal
Bonobo03208_0_191792,1.0,0.8160895,frontal
Bonobo03208_0_204342,1.0,0.777199,frontal
Bonobo03208_0_208747,1.0,0.7541465,frontal
Bonobo03208_0_214222,1.0,0.74765354,frontal
Bonobo03208_0_214597,0.875,0.7508757,frontal
Bonobo03208_0_219786,1.0,0.6522773,frontal
Bonobo03208_0_222460,1.0,0.60834384,frontal
Bonobo03208_0_252850,1.0,0.7825385,frontal
Bonobo03208_0_254573,1.0,0.71837485,frontal
Bonobo03208_0_263707,1.0,0.76685965,frontal
Bonobo03208_0_297667,1.0,0.6412756,frontal
Bonobo03213_1_225082,1.0,0.8775926,frontal
Bonobo03213_1_38189,0.875,0.9317093,frontal
Bonobo03213_1_38223,0.875,0.90231484,frontal
Bonobo03213_1_38223,0.875,0.90231484,frontal
Bonobo03231_1_59570,1.0,0.6594488,frontal
Bonobo03231_2_219039,0.875,0.33965403,frontal
Bonobo03231_2_245489,0.875,0.5910336,frontal
Bonobo03231_4_303707,0.875,0.6716179,frontal
Bonobo03231_4_306410,1.0,0.2909759,frontal
Bonobo03231_4_312402,1.0,0.4664668,frontal
Bonobo03231_4_324800,1.0,0.2936621,frontal
Bonobo03231_4_325267,0.875,0.40366107,frontal
Bonobo03234_1_12348,1.0,0.7892638,frontal
Bonobo03234_1_12348,1.0,0.7892638,frontal
Bonobo03234_1_12586,0.875,0.6729994,frontal
Bonobo03234_1_12586,0.875,0.6729994,frontal
Bonobo03234_1_12587,1.0,0.6894404,frontal
Bonobo03234_1_12587,1.0,0.6894404,frontal
Bonobo03234_1_12597,0.875,0.6818355,frontal
Bonobo03234_1_12597,0.875,0.6818355,frontal
Bonobo03234_1_30182,0.875,0.36363316,frontal
Bonobo03280_2_38473,1.0,0.90894896,frontal
Bonobo03281_0_11953,0.875,0.33962393,frontal
Bonobo03281_0_25210,0.75,0.742566,frontal
Bonobo03281_0_34273,0.75,0.8007532,frontal
Bonobo03281_0_34750,0.875,0.52281696,frontal
Bonobo03281_0_37336,0.875,0.700198,frontal
Bonobo03281_0_3881,0.875,0.7483705,frontal
Bonobo03281_0_4312,0.75,0.7033081,frontal
Bonobo03281_0_49995,0.75,0.692955,frontal
Bonobo03281_0_66779,0.875,0.72298896,frontal
Bonobo03281_0_72190,0.625,0.53883606,frontal
Bonobo03288_0_106631,1.0,0.7100747,frontal
Bonobo03288_0_107866,1.0,0.5357206,frontal
Bonobo03288_0_110158,0.875,0.80786544,frontal
Bonobo03288_0_115536,1.0,0.7016576,frontal
Bonobo03288_0_125533,0.875,0.71128666,frontal
Bonobo03288_0_132202,1.0,0.775998,frontal
Bonobo03288_0_136412,1.0,0.81461746,frontal
Bonobo03288_0_138021,0.875,0.7659647,frontal
Bonobo03288_0_139737,1.0,0.7461535,frontal
Bonobo03288_0_147682,1.0,0.777515,frontal
Bonobo03288_0_151036,1.0,0.67082036,frontal
Bonobo03288_0_160989,1.0,0.27871296,frontal
Bonobo03288_0_30892,0.875,0.6923869,frontal
Bonobo03288_0_54784,1.0,0.4630043,frontal
Bonobo03288_0_60606,0.875,0.17489405,frontal
Bonobo03288_0_64255,0.875,0.6575583,frontal
Bonobo03288_0_67048,1.0,0.8262503,frontal
Bonobo03288_0_67051,0.875,0.8405898,frontal
