event_file,fraction_of_yes,pred,ChannelLocation
Bonobo03809_1_211428,1.0,0.6138606,two_frontal
Bonobo03809_1_249820,1.0,0.6895104,two_frontal
Bonobo03809_1_25571,1.0,0.48894012,two_frontal
Bonobo03809_1_258113,1.0,0.3959915,two_frontal
Bonobo03809_1_259324,0.875,0.2739034,two_frontal
Bonobo03809_1_259926,1.0,0.45631766,two_frontal
Bonobo03809_1_37726,1.0,0.87876785,two_frontal
Bonobo03809_1_4891,1.0,0.73268265,two_frontal
Bonobo03809_1_4899,1.0,0.7631773,two_frontal
Bonobo03809_1_50223,1.0,0.7160212,two_frontal
Bonobo03809_1_66582,1.0,0.7192905,two_frontal
Bonobo03809_1_74626,1.0,0.6789975,two_frontal
Bonobo03809_1_94358,1.0,0.64366055,two_frontal
Bonobo03809_2_142540,1.0,0.6942064,two_frontal
Bonobo03809_2_158141,0.875,0.5303171,two_frontal
Bonobo03809_2_192695,0.875,0.8057912,two_frontal
Bonobo03809_2_209893,1.0,0.6918468,two_frontal
Bonobo03809_2_230354,1.0,0.5679024,two_frontal
Bonobo03809_2_84836,0.875,0.5775964,two_frontal
Bonobo04017_0_3002,0.9444444444444444,0.39884675,two_frontal
Bonobo04017_0_3043,0.9333333333333332,0.5740467,two_frontal
Bonobo04017_0_3338,1.0,0.8363572,two_frontal
Bonobo04017_0_3512,1.0,0.24807751,two_frontal
Bonobo04091_0_3165,0.9444444444444444,0.84273493,two_frontal
Bonobo04272_0_204716,1.0,0.92184216,two_frontal
Bonobo04272_0_211618,0.875,0.87210417,two_frontal
Bonobo04272_0_259734,1.0,0.9684172,two_frontal
Bonobo04272_0_259867,1.0,0.9798023,two_frontal
Bonobo04272_0_259951,1.0,0.96315753,two_frontal
Bonobo04272_0_260225,1.0,0.9268955,two_frontal
Bonobo04272_0_260679,1.0,0.7380138,two_frontal
Bonobo04272_0_260731,1.0,0.6741038,two_frontal
Bonobo04467_1_103250,1.0,0.7493329,two_frontal
Bonobo04467_1_110497,0.875,0.6932737,two_frontal
Bonobo04467_1_115424,1.0,0.718045,two_frontal
Bonobo04467_1_124635,1.0,0.7410134,two_frontal
Bonobo04467_1_148362,1.0,0.68333876,two_frontal
Bonobo04467_1_62214,0.875,0.43891442,two_frontal
Bonobo04467_1_67865,1.0,0.48440757,two_frontal
Bonobo04467_1_81442,1.0,0.54315543,two_frontal
Bonobo04467_1_9248,1.0,0.6810176,two_frontal
Bonobo04529_0_125274,0.875,0.5801861,two_frontal
Bonobo04529_0_206717,0.875,0.5937587,two_frontal
Bonobo04529_0_282553,0.875,0.3251942,two_frontal
Bonobo04529_0_72810,0.875,0.6128586,two_frontal
Bonobo04568_0_154264,1.0,0.76995635,two_frontal
Bonobo04568_0_345822,0.875,0.8712568,two_frontal
Bonobo04711_0_251950,0.875,0.7398909,two_frontal
Bonobo04711_0_276652,1.0,0.5330871,two_frontal
Bonobo04711_0_283478,1.0,0.79714996,two_frontal
Bonobo04711_0_285552,0.875,0.77942294,two_frontal
Bonobo04711_0_331955,1.0,0.8443685,two_frontal
Bonobo04792_0_124843,0.875,0.76201046,two_frontal
Bonobo04792_0_152704,0.875,0.62061214,two_frontal
Bonobo04792_0_183048,0.875,0.7084409,two_frontal
Bonobo04792_0_185297,1.0,0.7358396,two_frontal
Bonobo04792_0_72543,0.875,0.6044648,two_frontal
Bonobo04792_0_8953,1.0,0.48219624,two_frontal
Bonobo04818_0_12251,0.875,0.47454566,two_frontal
Bonobo04818_0_42586,0.875,0.5042529,two_frontal
Bonobo04818_0_4974,0.875,0.50798625,two_frontal
Bonobo04818_0_95924,0.875,0.657548,two_frontal
Bonobo04857_4_254740,0.875,0.71947753,two_frontal
Bonobo04857_4_298707,0.875,0.77973014,two_frontal
Bonobo04857_4_300860,0.875,0.87800854,two_frontal
Bonobo04857_4_316738,1.0,0.8079691,two_frontal
Bonobo04857_4_332182,1.0,0.86639124,two_frontal
Bonobo04857_4_332615,1.0,0.8509086,two_frontal
Bonobo04857_5_100036,1.0,0.8154705,two_frontal
Bonobo04857_5_125122,1.0,0.86546665,two_frontal
Bonobo04857_5_131989,1.0,0.89695257,two_frontal
Bonobo04878_0_113046,1.0,0.72766465,two_frontal
Bonobo04878_0_131912,1.0,0.7360457,two_frontal
Bonobo04878_0_149377,1.0,0.6107124,two_frontal
Bonobo04878_0_159683,1.0,0.4631394,two_frontal
Bonobo04878_0_162141,1.0,0.6878857,two_frontal
Bonobo04878_0_206720,0.875,0.58559126,two_frontal
Bonobo04878_0_222913,1.0,0.7196867,two_frontal
Bonobo04878_0_243074,0.875,0.7792135,two_frontal
Bonobo04878_0_49188,0.875,0.75885105,two_frontal
Bonobo04878_0_91503,1.0,0.35667944,two_frontal
Bonobo04878_0_99337,1.0,0.56348604,two_frontal
Bonobo05055_0_55531,0.875,0.38025773,two_frontal
Bonobo05055_0_82106,1.0,0.6334228,two_frontal
Bonobo05055_0_82163,0.875,0.49164903,two_frontal
Bonobo05316_0_2624,0.8888888888888888,0.003428517,two_frontal
Bonobo05376_0_119895,0.875,0.48730204,two_frontal
Bonobo05376_0_35426,0.875,0.7652133,two_frontal
Bonobo05421_0_123177,0.875,0.8537994,two_frontal
Bonobo05421_0_242666,0.875,0.7465806,two_frontal
Bonobo05421_0_242851,0.875,0.6573462,two_frontal
Bonobo05421_0_48109,0.875,0.91371816,two_frontal
Bonobo05421_0_76441,1.0,0.8168849,two_frontal
Bonobo05421_0_92081,1.0,0.7607405,two_frontal
Bonobo05467_1_126350,1.0,0.9635721,two_frontal
Bonobo05467_1_126641,1.0,0.97206926,two_frontal
Bonobo05467_1_126816,1.0,0.95483965,two_frontal
Bonobo05467_1_200076,1.0,0.979231,two_frontal
Bonobo05467_1_200206,1.0,0.9770299,two_frontal
Bonobo05467_1_200376,1.0,0.9733942,two_frontal
Bonobo05467_1_200649,1.0,0.9282596,two_frontal
Bonobo05467_2_103253,1.0,0.81668615,two_frontal
Bonobo05467_2_103256,1.0,0.80562156,two_frontal
Bonobo05467_2_93995,1.0,0.88850343,two_frontal
Bonobo05467_2_94031,1.0,0.8745678,two_frontal
Bonobo05467_2_94075,1.0,0.9030535,two_frontal
Bonobo05467_2_94125,1.0,0.89952284,two_frontal
Bonobo05467_2_94514,1.0,0.881874,two_frontal
Bonobo05478_0_256286,0.875,0.8718638,two_frontal
Bonobo05514_1_229697,1.0,0.32901517,two_frontal
Bonobo05514_1_28764,0.875,0.8027208,two_frontal
Bonobo05523_0_982,1.0,0.4259475,two_frontal
Bonobo05610_0_175737,0.875,0.7888934,two_frontal
Bonobo05612_1_113935,1.0,0.82888705,two_frontal
Bonobo05612_1_52926,1.0,0.87753636,two_frontal
Bonobo05612_1_54439,1.0,0.76189977,two_frontal
Bonobo05612_1_54538,1.0,0.7854734,two_frontal
Bonobo05612_1_65452,1.0,0.6994439,two_frontal
Bonobo05612_1_78268,1.0,0.83641195,two_frontal
Bonobo05612_1_86781,1.0,0.624075,two_frontal
Bonobo05612_1_88287,1.0,0.83281755,two_frontal
Bonobo05750_1_107508,1.0,0.8721974,two_frontal
Bonobo05750_1_25184,1.0,0.81639135,two_frontal
Bonobo05750_1_53572,1.0,0.46941745,two_frontal
Bonobo05750_1_55447,0.875,0.53836596,two_frontal
Bonobo05750_1_66803,0.875,0.8914207,two_frontal
Bonobo05750_1_73323,1.0,0.7264452,two_frontal
Bonobo05750_1_90258,1.0,0.55173737,two_frontal
Bonobo05750_1_94191,1.0,0.8849749,two_frontal
Bonobo05787_0_236,1.0,0.4264655,two_frontal
Bonobo05795_0_42160,1.0,0.93164885,two_frontal
Bonobo05795_0_42467,1.0,0.92725366,two_frontal
Bonobo05795_0_42532,1.0,0.87281907,two_frontal
