event_file,fraction_of_yes,pred,ChannelLocation
BEA0003_21,0,0.007103511,frontal
BEA0003_31,0,0.0083749825,frontal
BEA0003_15,1,0.21904375,frontal
BEA0003_48,0,0.011161094,frontal
BEA0003_69,0,0.016721794,frontal
COL0009_5,1,0.1923575,frontal
COL0009_2,0,0.07159672,frontal
COL0009_0,1,0.079009905,frontal
COL0009_3,0,0.08767137,frontal
COL0009_1,1,0.07435453,frontal
COL0009_4,0,0.50617427,frontal
MAYO0009_3,1,0.0920841,frontal
MAYO0009_1,0,0.2147604,frontal
MAYO0009_2,0,0.03252551,frontal
MAYO0009_0,1,0.4923397,frontal
MAYO0010_1,1,0.39925584,frontal
MAYO0010_3,0,0.4940295,frontal
MAYO0010_6,0,0.5943883,frontal
MAYO0010_0,1,0.31735146,frontal
MAYO0010_7,0,0.54823846,frontal
MAYO0010_8,0,0.6231133,frontal
MAYO0010_9,1,0.6778293,frontal
MAYO0010_4,0,0.56511676,frontal
MAYO0010_2,1,0.27796555,frontal
MAYO0010_5,1,0.69053745,frontal
MAYO0018_4,0,0.2273589,frontal
MAYO0018_57,0,0.09667069,frontal
MAYO0018_44,1,0.86669624,frontal
MAYO0018_128,1,0.8801253,frontal
MAYO0018_146,1,0.8389551,frontal
MAYO0018_151,1,0.81302315,frontal
MAYO0018_144,1,0.84482026,frontal
MAYO0018_124,1,0.7875311,frontal
MAYO0018_135,1,0.86740804,frontal
MAYO0018_147,1,0.882995,frontal
MAYO0018_16,1,0.8167493,frontal
MAYO0018_156,1,0.80952376,frontal
MAYO0018_11,1,0.85464054,frontal
MAYO0018_49,1,0.82402086,frontal
MAYO0018_18,1,0.83115,frontal
MAYO0018_126,1,0.84130293,frontal
MAYO0018_82,1,0.81865174,frontal
MAYO0018_133,0,0.038897168,frontal
MAYO0018_157,0,0.072216034,frontal
MAYO0018_121,0,0.4261443,frontal
MAYO0018_13,0,0.259366,frontal
MAYO0018_77,0,0.32483503,frontal
MAYO0018_56,0,0.33856142,frontal
MAYO0018_98,0,0.39027143,frontal
MAYO0018_1,0,0.06036855,frontal
MAYO0018_163,1,0.30855423,frontal
MAYO0018_155,0,0.3542233,frontal
MAYO0018_43,0,0.18556878,frontal
MAYO0018_75,0,0.6966647,frontal
MAYO0018_125,0,0.3549296,frontal
MAYO0018_152,0,0.16337499,frontal
MAYO0018_141,0,0.01898827,frontal
MAYO0018_39,0,0.08233995,frontal
MAYO0018_46,1,0.784924,frontal
MAYO0018_153,1,0.8348595,frontal
MAYO0018_28,1,0.78684807,frontal
MAYO0018_36,1,0.8766547,frontal
MAYO0018_21,1,0.8762314,frontal
MAYO0018_91,1,0.8185204,frontal
MAYO0018_60,1,0.8748586,frontal
MAYO0018_48,1,0.85877204,frontal
MAYO0018_38,1,0.85729814,frontal
MAYO0018_33,1,0.7988422,frontal
MAYO0018_66,1,0.84634393,frontal
MAYO0018_52,0,0.20211163,frontal
MAYO0018_70,0,0.35295147,frontal
MAYO0018_94,0,0.67295593,frontal
MAYO0018_103,0,0.22921911,frontal
MAYO0018_88,0,0.3528075,frontal
MAYO0018_9,0,0.43265092,frontal
MAYO0018_117,1,0.82060623,frontal
MAYO0018_14,1,0.8561893,frontal
MAYO0018_143,1,0.83553123,frontal
MAYO0018_55,1,0.8736867,frontal
MAYO0018_79,1,0.9250523,frontal
MAYO0018_130,1,0.8879669,frontal
MAYO0018_108,1,0.8764007,frontal
MAYO0018_114,1,0.90544474,frontal
MAYO0018_0,1,0.8615354,frontal
MAYO0018_134,0,0.41218907,frontal
MAYO0018_68,0,0.3126576,frontal
MAYO0018_76,0,0.25112414,frontal
MAYO0018_45,1,0.3696588,frontal
MAYO0018_63,0,0.09486555,frontal
MAYO0018_167,0,0.10798366,frontal
MAYO0018_84,0,0.14376204,frontal
MAYO0018_96,0,0.35851425,frontal
MAYO0018_112,0,0.29326332,frontal
MAYO0018_140,0,0.31925356,frontal
MAYO0018_136,0,0.14248435,frontal
MAYO0018_166,1,0.7556054,frontal
MAYO0018_129,1,0.84304965,frontal
MAYO0018_5,1,0.80954564,frontal
MAYO0018_41,1,0.89960617,frontal
MAYO0018_149,1,0.91604674,frontal
MAYO0018_148,1,0.9120786,frontal
MAYO0018_109,1,0.89417356,frontal
MAYO0018_34,1,0.8715244,frontal
MAYO0018_15,1,0.8611442,frontal
MAYO0018_19,0,0.17258377,frontal
MAYO0018_47,0,0.15815713,frontal
MAYO0018_101,0,0.4447424,frontal
MAYO0018_115,0,0.44980097,frontal
MAYO0018_138,0,0.32331285,frontal
MAYO0018_150,0,0.52347434,frontal
MAYO0018_102,1,0.53371435,frontal
MAYO0018_32,0,0.4725824,frontal
MAYO0018_24,0,0.6058365,frontal
MAYO0018_71,0,0.053157225,frontal
MAYO0018_95,0,0.27755126,frontal
MAYO0018_116,0,0.005816377,frontal
MAYO0018_87,0,0.19166291,frontal
MAYO0018_31,0,0.6303155,frontal
MAYO0018_83,1,0.8168986,frontal
MAYO0018_107,1,0.86797297,frontal
MAYO0018_17,1,0.8739264,frontal
MAYO0018_86,1,0.8033263,frontal
MAYO0018_22,1,0.73653126,frontal
MAYO0018_92,0,0.13534145,frontal
MAYO0018_89,0,0.30113566,frontal
MAYO0018_164,0,0.014793259,frontal
MAYO0018_90,0,0.07092566,frontal
MAYO0018_78,0,0.26243323,frontal
MAYO0018_111,0,0.081470676,frontal
MAYO0018_154,0,0.40968865,frontal
MAYO0018_104,0,0.18477039,frontal
MAYO0018_110,1,0.78555685,frontal
MAYO0018_127,1,0.7413328,frontal
MAYO0018_8,1,0.68861485,frontal
MAYO0018_59,1,0.81261474,frontal
MAYO0018_162,1,0.88486624,frontal
MAYO0018_73,1,0.89237446,frontal
MAYO0018_3,1,0.882654,frontal
MAYO0018_7,1,0.92595625,frontal
MAYO0018_61,1,0.8747768,frontal
MAYO0018_145,0,0.13814406,frontal
MAYO0018_97,0,0.5770428,frontal
MAYO0018_74,0,0.61443937,frontal
MAYO0018_58,0,0.4383308,frontal
MAYO0018_123,0,0.14319755,frontal
MAYO0018_165,0,0.6302303,frontal
MAYO0018_42,0,0.3624872,frontal
MAYO0018_120,0,0.45122838,frontal
MAYO0018_81,0,0.61899143,frontal
MAYO0018_62,0,0.3001928,frontal
MAYO0018_12,0,0.4824817,frontal
MAYO0018_139,0,0.60957867,frontal
MAYO0018_158,0,0.016390897,frontal
MAYO0018_105,0,0.29890463,frontal
MAYO0018_132,0,0.38545403,frontal
MAYO0018_35,1,0.84307015,frontal
MAYO0018_10,1,0.8410528,frontal
MAYO0018_64,1,0.7544438,frontal
MAYO0018_65,1,0.87311256,frontal
MAYO0018_142,1,0.8875465,frontal
MAYO0018_20,1,0.8600762,frontal
MAYO0018_118,1,0.83946687,frontal
MAYO0018_80,0,0.012040942,frontal
MAYO0018_161,0,0.006290555,frontal
MAYO0018_93,0,0.13939238,frontal
MAYO0018_100,0,0.65368176,frontal
MAYO0018_85,0,0.3834085,frontal
MAYO0018_122,1,0.85698485,frontal
MAYO0018_54,1,0.88712424,frontal
MAYO0018_30,1,0.8322506,frontal
MAYO0018_67,1,0.86583495,frontal
MAYO0018_40,1,0.8775096,frontal
MAYO0018_6,1,0.84219354,frontal
MAYO0018_160,0,0.17100243,frontal
MAYO0018_99,0,0.6494434,frontal
MAYO0018_2,1,0.570365,frontal
MAYO0018_50,1,0.7833308,frontal
MAYO0018_23,1,0.8706493,frontal
MAYO0018_37,1,0.85584027,frontal
MAYO0018_51,1,0.8888201,frontal
MAYO0018_25,1,0.8849914,frontal
MAYO0018_113,1,0.8702252,frontal
MAYO0018_29,1,0.7798203,frontal
MAYO0018_137,0,0.320086,frontal
MAYO0018_69,0,0.4626177,frontal
MAYO0018_131,0,0.61787343,frontal
MAYO0018_72,1,0.2158264,frontal
MAYO0018_26,1,0.6651394,frontal
MAYO0018_27,0,0.27070984,frontal
MAYO0018_53,0,0.18248151,frontal
MAYO0018_106,0,0.33146518,frontal
MAYO0018_159,0,0.06262966,frontal
MAYO0018_119,0,0.07118015,frontal
MAYO0019_1,1,0.20532985,frontal
MAYO0019_4,1,0.39537266,frontal
MAYO0019_2,0,0.55771923,frontal
MAYO0019_5,1,0.5409756,frontal
MAYO0019_3,0,0.42818508,frontal
MAYO0019_0,0,0.61843264,frontal
MEG0009_38,0,0.046740487,frontal
MEG0009_67,0,0.15021296,frontal
MEG0009_71,0,0.2900159,frontal
MEG0009_49,0,0.12637201,frontal
MEG0009_2,0,0.58913845,frontal
MEG0009_52,0,0.021169798,frontal
MEG0009_0,0,0.355714,frontal
MEG0009_53,0,0.31970295,frontal
MEG0009_42,0,0.08689549,frontal
MEG0009_37,0,0.09485978,frontal
MEG0009_12,0,0.1862217,frontal
MEG0009_93,0,0.6066192,frontal
MEG0009_64,0,0.41330087,frontal
MEG0009_36,0,0.43551037,frontal
MEG0009_75,0,0.57184964,frontal
MEG0009_14,1,0.66427,frontal
MEG0009_82,1,0.6837612,frontal
MEG0009_54,1,0.62460697,frontal
MEG0009_39,0,0.111681946,frontal
MEG0009_10,1,0.5760986,frontal
MEG0009_59,1,0.6752885,frontal
MEG0009_22,1,0.72498214,frontal
MEG0009_70,1,0.74290895,frontal
MEG0009_63,0,0.3100384,frontal
MEG0009_43,1,0.718331,frontal
MEG0009_55,1,0.64556855,frontal
MEG0009_66,1,0.6584016,frontal
MEG0009_4,1,0.6715683,frontal
MEG0009_56,1,0.63505554,frontal
MEG0009_80,1,0.6074461,frontal
MEG0009_62,1,0.5910919,frontal
MEG0009_46,1,0.67582655,frontal
MEG0009_91,1,0.30660963,frontal
MEG0009_32,0,0.047042914,frontal
MEG0009_72,0,0.24162112,frontal
MEG0009_69,0,0.32375813,frontal
MEG0009_89,0,0.29762992,frontal
MEG0009_34,1,0.36037064,frontal
MEG0009_74,0,0.06651422,frontal
MEG0009_83,0,0.60688186,frontal
MEG0009_85,0,0.07093905,frontal
MEG0009_81,0,0.26641843,frontal
MEG0009_90,1,0.26848188,frontal
MEG0009_79,1,0.77971286,frontal
MEG0009_65,0,0.63553995,frontal
MEG0009_68,0,0.52125156,frontal
MEG0009_57,1,0.67012626,frontal
MEG0009_1,1,0.6848188,frontal
MEG0009_5,1,0.6039113,frontal
MEG0009_60,0,0.6537318,frontal
MEG0009_17,1,0.7167182,frontal
MEG0009_26,1,0.62561065,frontal
MEG0009_76,1,0.2910023,frontal
MEG0009_88,0,0.20174809,frontal
MEG0009_11,1,0.61235,frontal
MEG0009_45,1,0.57627237,frontal
MEG0009_97,0,0.11807581,frontal
MEG0009_24,0,0.20644507,frontal
MEG0009_25,0,0.57378083,frontal
MEG0009_51,1,0.58277345,frontal
MEG0009_73,1,0.546007,frontal
MEG0009_95,1,0.7064624,frontal
MEG0009_3,0,0.65718627,frontal
MEG0009_86,1,0.6928799,frontal
MEG0009_6,0,0.7181465,frontal
MEG0009_96,0,0.7079803,frontal
MEG0009_48,0,0.5243463,frontal
MEG0009_7,1,0.13588661,frontal
MEG0009_16,1,0.76260585,frontal
MEG0009_23,1,0.67901814,frontal
MEG0009_28,1,0.55384207,frontal
MEG0009_61,1,0.79224455,frontal
MEG0009_87,1,0.68915504,frontal
MEG0009_9,1,0.64444315,frontal
MEG0009_21,0,0.18236215,frontal
MEG0009_44,1,0.76416016,frontal
MEG0009_58,1,0.7478864,frontal
MEG0009_77,1,0.7260162,frontal
MEG0009_27,1,0.7347846,frontal
MEG0009_8,1,0.72293276,frontal
MEG0009_31,1,0.7305571,frontal
MEG0009_50,1,0.7098483,frontal
MEG0009_84,1,0.7187819,frontal
MEG0009_41,0,0.0014212696,frontal
MEG0009_18,1,0.33526635,frontal
MEG0009_94,0,0.050823253,frontal
MEG0009_40,0,0.029629456,frontal
MEG0009_20,0,0.18665242,frontal
MEG0009_78,0,0.54636884,frontal
MEG0009_19,0,0.2432707,frontal
MEG0009_47,0,0.11332775,frontal
MEG0009_30,0,0.6841093,frontal
MEG0009_35,0,0.03857837,frontal
MEG0009_33,0,0.41010958,frontal
MEG0009_13,0,0.5691318,frontal
MEG0009_92,1,0.5782995,frontal
MEG0009_29,1,0.62096006,frontal
MEG0009_15,0,0.20380619,frontal
MEG0010_14,1,0.6803702,frontal
MEG0010_27,1,0.52385473,frontal
MEG0010_5,0,0.74356425,frontal
MEG0010_3,0,0.37815484,frontal
MEG0010_15,0,0.7644713,frontal
MEG0010_4,1,0.6248154,frontal
MEG0010_8,0,0.32021168,frontal
MEG0010_30,0,0.6265488,frontal
MEG0010_0,1,0.4842681,frontal
MEG0010_31,1,0.61740524,frontal
MEG0010_6,1,0.6633196,frontal
MEG0010_10,0,0.44729552,frontal
MEG0010_1,1,0.72406566,frontal
MEG0010_9,0,0.26963374,frontal
MEG0010_7,0,0.5987922,frontal
MEG0010_18,0,0.45866558,frontal
MEG0010_12,1,0.5834216,frontal
MEG0010_24,0,0.26786846,frontal
MEG0010_13,1,0.5459781,frontal
MEG0010_26,0,0.30428293,frontal
MEG0010_19,1,0.6404681,frontal
MEG0010_20,1,0.47479677,frontal
MEG0010_25,0,0.63790315,frontal
MEG0010_23,1,0.5445044,frontal
MEG0010_28,1,0.30462247,frontal
MEG0010_16,0,0.5281496,frontal
MEG0010_21,1,0.35103548,frontal
MEG0010_2,1,0.7192171,frontal
MEG0010_17,0,0.43327254,frontal
MEG0010_11,1,0.6383431,frontal
MEG0010_22,0,0.4002613,frontal
MEG0010_29,0,0.02312884,frontal
MEG0021_3,1,0.41591856,frontal
MEG0021_5,0,0.18037346,frontal
MEG0021_7,1,0.6858969,frontal
MEG0021_9,1,0.697663,frontal
MEG0021_11,0,0.50084263,frontal
MEG0021_1,1,0.5438087,frontal
MEG0021_14,0,0.33305165,frontal
MEG0021_15,0,0.5856703,frontal
MEG0021_8,1,0.73427135,frontal
MEG0021_12,1,0.69005346,frontal
MEG0021_13,0,0.6921832,frontal
MEG0021_6,0,0.58826846,frontal
MEG0021_2,1,0.5315382,frontal
MEG0021_4,0,0.5796374,frontal
MEG0021_0,0,0.66296774,frontal
MEG0021_10,1,0.64000076,frontal
MEG0024_142,0,0.20113072,frontal
MEG0024_15,0,0.3883985,frontal
MEG0024_86,0,0.13700563,frontal
MEG0024_79,1,0.48151866,frontal
MEG0024_165,1,0.23833759,frontal
MEG0024_146,1,0.47515637,frontal
MEG0024_62,1,0.44109538,frontal
MEG0024_40,1,0.38830233,frontal
MEG0024_90,1,0.317205,frontal
MEG0024_154,1,0.44557118,frontal
MEG0024_26,0,0.2872295,frontal
MEG0024_16,0,0.0784837,frontal
MEG0024_39,0,0.29608428,frontal
MEG0024_67,0,0.37750554,frontal
MEG0024_10,0,0.358458,frontal
MEG0024_172,0,0.32412875,frontal
MEG0024_37,0,0.22792044,frontal
MEG0024_170,0,0.11713297,frontal
MEG0024_226,0,0.12682179,frontal
MEG0024_105,0,0.12632123,frontal
MEG0024_97,0,0.14068799,frontal
MEG0024_1,0,0.33883157,frontal
MEG0024_159,0,0.017969718,frontal
MEG0024_65,0,0.29793847,frontal
MEG0024_83,0,0.689212,frontal
MEG0024_121,1,0.60494024,frontal
MEG0024_207,0,0.52593124,frontal
MEG0024_199,1,0.5361293,frontal
MEG0024_209,0,0.16973816,frontal
MEG0024_156,0,0.17567545,frontal
MEG0024_0,0,0.5795164,frontal
MEG0024_42,0,0.53342897,frontal
MEG0024_8,1,0.58991826,frontal
MEG0024_140,0,0.5767647,frontal
MEG0024_35,0,0.47033495,frontal
MEG0024_188,1,0.61068165,frontal
MEG0024_24,0,0.49283162,frontal
MEG0024_134,0,0.2756383,frontal
MEG0024_81,1,0.4169915,frontal
MEG0024_150,0,0.5290262,frontal
MEG0024_184,0,0.7819503,frontal
MEG0024_108,0,0.35039413,frontal
MEG0024_185,1,0.7099792,frontal
MEG0024_58,1,0.68071467,frontal
MEG0024_25,1,0.5711057,frontal
MEG0024_227,1,0.59184676,frontal
MEG0024_22,0,0.40401497,frontal
MEG0024_7,1,0.554466,frontal
MEG0024_18,1,0.61212975,frontal
MEG0024_141,1,0.64848053,frontal
MEG0024_167,1,0.59468615,frontal
MEG0024_123,0,0.66828567,frontal
MEG0024_217,0,0.3844409,frontal
MEG0024_153,1,0.7129285,frontal
MEG0024_82,0,0.22150624,frontal
MEG0024_228,1,0.6341634,frontal
MEG0024_178,0,0.5177449,frontal
MEG0024_192,0,0.30988672,frontal
MEG0024_231,0,0.44699448,frontal
MEG0024_112,0,0.6839444,frontal
MEG0024_69,0,0.6777336,frontal
MEG0024_12,1,0.74051327,frontal
MEG0024_206,1,0.7238731,frontal
MEG0024_92,1,0.53872156,frontal
MEG0024_131,0,0.6276534,frontal
MEG0024_100,0,0.5445069,frontal
MEG0024_43,0,0.4821682,frontal
MEG0024_19,0,0.5545977,frontal
MEG0024_196,1,0.6882764,frontal
MEG0024_129,1,0.5694916,frontal
MEG0024_213,1,0.6707671,frontal
MEG0024_157,1,0.70880324,frontal
MEG0024_124,1,0.56779546,frontal
MEG0024_73,1,0.5328506,frontal
MEG0024_109,0,0.7179635,frontal
MEG0024_87,1,0.7126711,frontal
MEG0024_176,0,0.41227046,frontal
MEG0024_182,1,0.63565886,frontal
MEG0024_21,1,0.5801292,frontal
MEG0024_45,0,0.3237172,frontal
MEG0024_203,0,0.64527357,frontal
MEG0024_197,0,0.71813506,frontal
MEG0024_201,1,0.5205602,frontal
MEG0024_4,1,0.65789235,frontal
MEG0024_137,1,0.68273443,frontal
MEG0024_119,1,0.67865926,frontal
MEG0024_114,1,0.6294821,frontal
MEG0024_64,0,0.50356495,frontal
MEG0024_139,0,0.63909566,frontal
MEG0024_151,1,0.5918384,frontal
MEG0024_202,0,0.49702257,frontal
MEG0024_31,1,0.7707862,frontal
MEG0024_130,1,0.6045857,frontal
MEG0024_230,0,0.60426176,frontal
MEG0024_76,1,0.24014375,frontal
MEG0024_173,1,0.72921616,frontal
MEG0024_84,1,0.67820394,frontal
MEG0024_14,0,0.57450956,frontal
MEG0024_214,0,0.48553428,frontal
MEG0024_9,0,0.35989597,frontal
MEG0024_20,1,0.7788504,frontal
MEG0024_104,1,0.5798029,frontal
MEG0024_216,0,0.60861886,frontal
MEG0024_224,0,0.5779957,frontal
MEG0024_60,1,0.25956774,frontal
MEG0024_96,1,0.22574218,frontal
MEG0024_198,1,0.72741294,frontal
MEG0024_194,1,0.72926044,frontal
MEG0024_5,0,0.52320814,frontal
MEG0024_56,0,0.63297254,frontal
MEG0024_183,1,0.63782597,frontal
MEG0024_117,1,0.56768376,frontal
MEG0024_120,0,0.2570914,frontal
MEG0024_135,0,0.12962995,frontal
MEG0024_85,1,0.57215446,frontal
MEG0024_175,1,0.72997266,frontal
MEG0024_155,0,0.036223587,frontal
MEG0024_91,1,0.4270924,frontal
MEG0024_101,1,0.72244924,frontal
MEG0024_222,1,0.4409385,frontal
MEG0024_144,1,0.7009164,frontal
MEG0024_51,1,0.60013413,frontal
MEG0024_102,1,0.7531134,frontal
MEG0024_99,1,0.7493431,frontal
MEG0024_47,1,0.5477378,frontal
MEG0024_34,0,0.5787831,frontal
MEG0024_36,0,0.39811036,frontal
MEG0024_149,0,0.29779497,frontal
MEG0024_61,1,0.6898254,frontal
MEG0024_38,1,0.57685834,frontal
MEG0024_57,1,0.5122006,frontal
MEG0024_136,1,0.391014,frontal
MEG0024_50,1,0.7566039,frontal
MEG0024_17,0,0.5387324,frontal
MEG0024_74,1,0.64216995,frontal
MEG0024_63,1,0.5273,frontal
MEG0024_29,0,0.1671625,frontal
MEG0024_208,0,0.039184444,frontal
MEG0024_145,0,0.14062396,frontal
MEG0024_163,0,0.3422099,frontal
MEG0024_189,0,0.09684486,frontal
MEG0024_2,0,0.15034366,frontal
MEG0024_33,1,0.71574545,frontal
MEG0024_212,1,0.5335079,frontal
MEG0024_180,1,0.70247453,frontal
MEG0024_125,1,0.55310607,frontal
MEG0024_110,1,0.34601012,frontal
MEG0024_75,1,0.5396893,frontal
MEG0024_190,1,0.3963865,frontal
MEG0024_118,1,0.474898,frontal
MEG0024_219,0,0.60945827,frontal
MEG0024_72,0,0.5543047,frontal
MEG0024_181,0,0.34122407,frontal
MEG0024_162,1,0.268182,frontal
MEG0024_152,0,0.62242746,frontal
MEG0024_171,0,0.23208581,frontal
MEG0024_11,0,0.6941449,frontal
MEG0024_59,0,0.69946665,frontal
MEG0024_28,0,0.49615008,frontal
MEG0024_191,0,0.60666883,frontal
MEG0024_128,0,0.67545336,frontal
MEG0024_13,1,0.49385568,frontal
MEG0024_133,1,0.6106156,frontal
MEG0024_54,1,0.7105845,frontal
MEG0024_138,1,0.797614,frontal
MEG0024_41,1,0.56988037,frontal
MEG0024_103,0,0.5443481,frontal
MEG0024_52,0,0.742447,frontal
MEG0024_220,0,0.65019256,frontal
MEG0024_32,1,0.49808672,frontal
MEG0024_71,1,0.48170498,frontal
MEG0024_77,1,0.6243986,frontal
MEG0024_126,1,0.45772755,frontal
MEG0024_89,1,0.43084827,frontal
MEG0024_186,1,0.5326663,frontal
MEG0024_80,0,0.6830625,frontal
MEG0024_225,0,0.6240259,frontal
MEG0024_115,0,0.5872574,frontal
MEG0024_88,0,0.51644415,frontal
MEG0024_127,0,0.15837735,frontal
MEG0024_195,0,0.48587942,frontal
MEG0024_55,0,0.36428118,frontal
MEG0024_122,1,0.67704767,frontal
MEG0024_158,0,0.6516815,frontal
MEG0024_98,1,0.63177884,frontal
MEG0024_113,0,0.14586344,frontal
MEG0024_95,0,0.5323717,frontal
MEG0024_148,0,0.08411112,frontal
MEG0024_116,0,0.40459737,frontal
MEG0024_27,0,0.499613,frontal
MEG0024_53,0,0.22196777,frontal
MEG0024_161,0,0.4670688,frontal
MEG0024_210,0,0.39301702,frontal
MEG0024_3,0,0.104545645,frontal
MEG0024_169,1,0.6187336,frontal
MEG0024_168,0,0.17776486,frontal
MEG0024_6,1,0.25405014,frontal
MEG0024_106,0,0.5796294,frontal
MEG0024_147,1,0.6791981,frontal
MEG0024_46,1,0.5792239,frontal
MEG0024_205,1,0.54603064,frontal
MEG0024_48,1,0.7318872,frontal
MEG0024_68,0,0.6183162,frontal
MEG0024_218,0,0.5937404,frontal
MEG0024_111,0,0.46649742,frontal
MEG0024_223,1,0.6154566,frontal
MEG0024_160,1,0.4340782,frontal
MEG0024_166,0,0.43751243,frontal
MEG0024_30,0,0.5259856,frontal
MEG0024_132,0,0.3825377,frontal
MEG0024_143,1,0.689952,frontal
MEG0024_221,0,0.027841978,frontal
MEG0024_107,1,0.5372725,frontal
MEG0024_229,0,0.48575786,frontal
MEG0024_204,1,0.4701422,frontal
MEG0024_94,1,0.2741677,frontal
MEG0024_179,1,0.79890585,frontal
MEG0024_23,1,0.40051723,frontal
MEG0024_70,1,0.39744666,frontal
MEG0024_49,1,0.4969584,frontal
MEG0024_66,1,0.7663407,frontal
MEG0024_200,1,0.5209613,frontal
MEG0024_78,1,0.5243033,frontal
MEG0024_215,1,0.57376516,frontal
MEG0024_174,1,0.44945112,frontal
MEG0024_187,0,0.26818562,frontal
MEG0024_177,0,0.7300454,frontal
MEG0024_164,0,0.5097391,frontal
MEG0024_193,1,0.30189213,frontal
MEG0024_211,1,0.32269093,frontal
MEG0024_93,1,0.5643311,frontal
MEG0024_44,0,0.7031032,frontal
MEG0025_4,0,0.49116114,frontal
MEG0025_17,0,0.49349526,frontal
MEG0025_16,0,0.44876996,frontal
MEG0025_2,1,0.75845253,frontal
MEG0025_18,0,0.2556449,frontal
MEG0025_21,1,0.600303,frontal
MEG0025_6,0,0.3794081,frontal
MEG0025_22,0,0.17847498,frontal
MEG0025_5,1,0.45900258,frontal
MEG0025_3,1,0.685399,frontal
MEG0025_20,1,0.4106473,frontal
MEG0025_9,1,0.6569919,frontal
MEG0025_13,0,0.40680128,frontal
MEG0025_10,1,0.5642788,frontal
MEG0025_23,0,0.43196747,frontal
MEG0025_8,1,0.7297066,frontal
MEG0025_11,0,0.63641685,frontal
MEG0025_1,1,0.65881723,frontal
MEG0025_19,1,0.5126903,frontal
MEG0025_15,0,0.34686396,frontal
MEG0025_14,1,0.31690916,frontal
MEG0025_7,1,0.84719825,frontal
MEG0025_0,0,0.007088567,frontal
MEG0025_12,0,0.10042077,frontal
MEG0026_13,0,0.08820538,frontal
MEG0026_8,1,0.71294427,frontal
MEG0026_1,0,0.2028543,frontal
MEG0026_14,1,0.70371884,frontal
MEG0026_11,0,0.2859313,frontal
MEG0026_5,0,0.64852804,frontal
MEG0026_15,0,0.058690473,frontal
MEG0026_9,0,0.3975127,frontal
MEG0026_12,1,0.6461853,frontal
MEG0026_4,1,0.5977665,frontal
MEG0026_10,1,0.4767732,frontal
